Date,Open,High,Low,Close,Adj Close,Volume
2002-11-14,85.209999,85.800003,84.349998,85.650002,54.101597,8668000
2002-11-15,84.750000,85.980003,84.449997,85.849998,54.358669,7217000
2002-11-18,86.500000,86.760002,84.900002,84.910004,53.763477,5612900
2002-11-19,84.449997,85.589996,84.150002,85.059998,53.858406,6069700
2002-11-20,84.699997,86.970001,84.559998,86.930000,55.042473,8535000
2002-11-21,87.190002,88.839996,86.910004,88.739998,56.188587,9367500
2002-11-22,88.250000,88.989998,88.099998,88.190002,55.840324,7770100
2002-11-25,88.180000,88.949997,87.720001,88.480003,56.023926,6356500
2002-11-26,87.940002,88.599998,86.849998,86.900002,55.023533,5853600
2002-11-27,87.650002,89.650002,87.589996,89.529999,56.688740,8264700
2002-11-29,89.699997,89.800003,88.820000,88.900002,56.289867,3058100
2002-12-02,90.400002,90.660004,88.029999,88.870003,56.270859,8928700
2002-12-03,88.199997,88.389999,87.410004,87.930000,55.675659,7011500
2002-12-04,86.940002,88.400002,86.699997,87.750000,55.561691,9947600
2002-12-05,87.970001,88.150002,86.290001,86.620003,54.846210,6918800
2002-12-06,85.440002,87.040001,85.099998,86.830002,54.979187,9463600
2002-12-09,85.970001,86.260002,84.760002,84.760002,53.668476,5605500
2002-12-10,85.339996,86.010002,84.919998,85.750000,54.295345,6091300
2002-12-11,85.489998,86.500000,85.129997,85.989998,54.447281,5671900
2002-12-12,86.250000,86.500000,85.260002,85.650002,54.232040,5282100
2002-12-13,84.839996,85.449997,84.370003,84.370003,53.421555,6491200
2002-12-16,84.930000,86.699997,84.779999,86.699997,54.896866,5622800
2002-12-17,86.129997,86.690002,85.480003,85.570000,54.181362,4202300
2002-12-18,85.150002,85.230003,84.360001,84.800003,53.693840,6711400
2002-12-19,84.370003,85.379997,83.559998,84.010002,53.193565,7277200
2002-12-20,84.339996,85.360001,83.669998,85.349998,54.177509,4713900
2002-12-23,84.820000,85.989998,84.680000,85.139999,54.044182,4688300
2002-12-24,84.680000,84.989998,84.489998,84.629997,53.720463,1449500
2002-12-26,84.900002,85.699997,84.099998,84.550003,53.669689,2966200
2002-12-27,84.099998,84.599998,82.900002,82.959999,52.660358,5971500
2002-12-30,83.300003,83.790001,82.599998,83.349998,52.907921,5939300
2002-12-31,83.279999,83.730003,82.480003,83.510002,53.009502,5609400
2003-01-02,84.150002,86.330002,83.949997,86.180000,54.704350,7451400
2003-01-03,86.000000,86.540001,85.620003,86.360001,54.818604,4608500
2003-01-06,86.300003,88.190002,86.059998,87.669998,55.650146,5957000
2003-01-07,87.650002,88.230003,87.199997,87.720001,55.681892,6756000
2003-01-08,87.199997,87.199997,85.910004,86.169998,54.698051,9215000
2003-01-09,86.650002,88.019997,86.629997,87.779999,55.719967,8806000
2003-01-10,86.919998,88.379997,86.699997,87.989998,55.853275,7426900
2003-01-13,88.510002,88.879997,87.580002,88.089996,55.916748,6227800
2003-01-14,87.800003,88.580002,87.139999,88.440002,56.138966,4361500
2003-01-15,88.599998,88.699997,87.150002,87.680000,55.656506,5521600
2003-01-16,87.750000,88.230003,86.870003,87.300003,55.415306,6486800
2003-01-17,86.419998,86.949997,85.669998,86.110001,54.696861,6485200
2003-01-21,86.349998,86.400002,84.449997,84.680000,53.788551,6430900
2003-01-22,84.129997,84.540001,83.150002,83.360001,52.950096,8249100
2003-01-23,83.699997,84.029999,82.690002,83.440002,53.000942,9120000
2003-01-24,83.300003,83.430000,81.180000,81.400002,51.705120,10175000
2003-01-27,80.800003,81.800003,79.610001,80.150002,50.911110,10515700
2003-01-28,80.580002,81.279999,80.099998,80.760002,51.298557,7463000
2003-01-29,80.160004,81.720001,79.519997,81.080002,51.501869,12052000
2003-01-30,81.300003,81.570000,79.300003,79.300003,50.371178,10124300
2003-01-31,79.139999,81.029999,79.139999,80.839996,51.349411,10294800
2003-02-03,80.970001,81.629997,80.820000,81.120003,51.527248,5464800
2003-02-04,80.389999,80.750000,79.400002,80.480003,51.120724,6720200
2003-02-05,80.809998,81.690002,79.599998,80.120003,50.892059,9330800
2003-02-06,79.739998,80.150002,79.000000,79.669998,50.606236,8836300
2003-02-07,80.110001,80.239998,78.400002,78.849998,50.085346,7624500
2003-02-10,78.959999,79.529999,78.099998,79.430000,50.453785,7264700
2003-02-11,79.830002,80.019997,78.199997,78.699997,49.990047,7894600
2003-02-12,78.519997,78.839996,77.709999,77.730003,49.373943,6864700
2003-02-13,77.699997,78.169998,76.519997,78.019997,49.558113,8574200
2003-02-14,78.099998,79.620003,77.470001,79.599998,50.561752,10643900
2003-02-18,80.000000,81.050003,79.879997,80.849998,51.355747,8393400
2003-02-19,80.529999,80.730003,79.699997,80.540001,51.158825,5357700
2003-02-20,80.550003,80.720001,79.279999,79.620003,50.574429,5209100
2003-02-21,79.529999,80.550003,78.550003,80.239998,51.128189,7826700
2003-02-24,79.820000,79.949997,78.599998,78.709999,50.153271,6710800
2003-02-25,77.949997,79.400002,77.220001,79.330002,50.548306,8146000
2003-02-26,78.830002,79.389999,78.040001,78.260002,49.866554,6351600
2003-02-27,78.680000,79.459999,77.900002,79.040001,50.363552,9911300
2003-02-28,79.169998,79.779999,78.620003,79.309998,50.535553,9119400
2003-03-03,79.680000,79.930000,78.330002,78.589996,50.076790,7116100
2003-03-04,78.449997,78.470001,77.199997,77.260002,49.229378,5168800
2003-03-05,77.050003,77.889999,76.750000,77.839996,49.598923,7606000
2003-03-06,77.330002,77.900002,76.730003,76.870003,48.980854,8054100
2003-03-07,75.949997,77.580002,75.779999,77.550003,49.414162,11889500
2003-03-10,76.750000,77.029999,75.669998,75.779999,48.286297,7240100
2003-03-11,75.949997,76.570000,75.230003,75.349998,48.012306,8543500
2003-03-12,75.110001,75.779999,74.309998,75.750000,48.267178,10315700
2003-03-13,76.800003,78.500000,76.330002,78.440002,49.981239,12660000
2003-03-14,78.849998,79.550003,78.150002,78.959999,50.312550,12985500
2003-03-17,78.279999,81.750000,77.860001,81.459999,51.905537,14688600
2003-03-18,81.800003,82.349998,81.099998,82.139999,52.338875,11246200
2003-03-19,82.339996,83.000000,81.389999,82.919998,52.835850,9366300
2003-03-20,82.300003,83.449997,81.470001,83.120003,52.963223,14858500
2003-03-21,83.820000,85.360001,83.300003,85.129997,54.311954,17259100
2003-03-24,83.449997,83.639999,81.879997,82.239998,52.468182,16257600
2003-03-25,82.269997,83.489998,81.849998,82.809998,52.831860,12104400
2003-03-26,82.690002,82.989998,81.959999,82.379997,52.557518,9405800
2003-03-27,81.620003,82.610001,81.169998,82.029999,52.334225,9004000
2003-03-28,81.550003,82.150002,81.199997,81.570000,52.040733,6382700
2003-03-31,80.400002,80.900002,79.379997,79.820000,50.924255,13382600
2003-04-01,80.269997,81.099998,79.760002,80.790001,51.543129,9551100
2003-04-02,82.239998,83.339996,82.180000,82.750000,52.793556,11873600
2003-04-03,83.510002,83.849998,82.370003,82.370003,52.551098,9865400
2003-04-04,83.070000,83.250000,82.300003,82.889999,52.882923,7441300
2003-04-07,84.910004,85.400002,82.919998,82.930000,52.908447,11794900
2003-04-08,83.169998,83.559998,82.730003,83.199997,53.080685,7796500
2003-04-09,83.480003,84.099998,82.019997,83.599998,53.335854,11033600
2003-04-10,82.309998,82.470001,81.559998,82.459999,52.608570,6487000
2003-04-11,83.029999,83.580002,81.919998,82.199997,52.442642,8296700
2003-04-14,82.389999,83.849998,82.250000,83.839996,53.489010,6729600
2003-04-15,83.580002,84.449997,83.239998,84.400002,53.846241,6764500
2003-04-16,84.650002,84.650002,82.519997,82.699997,52.761684,9548800
2003-04-17,82.650002,83.650002,82.419998,83.480003,53.328957,8768400
2003-04-21,83.660004,84.099998,83.110001,83.529999,53.360874,6019200
2003-04-22,83.029999,85.029999,82.709999,84.919998,54.248852,9069700
2003-04-23,85.129997,85.419998,84.580002,85.220001,54.440514,6881800
2003-04-24,84.570000,84.989998,84.050003,84.440002,53.942215,8655300
2003-04-25,84.199997,84.370003,82.849998,83.160004,53.124466,7864500
2003-04-28,83.430000,85.150002,83.190002,84.790001,54.165802,7362400
2003-04-29,85.129997,85.699997,84.449997,85.110001,54.370228,11257300
2003-04-30,84.930000,85.410004,84.440002,84.860001,54.210499,10009100
2003-05-01,84.750000,84.930000,83.500000,84.610001,54.050831,11239800
2003-05-02,84.250000,86.029999,84.209999,85.809998,54.817432,10966000
2003-05-05,86.000000,86.190002,85.099998,85.500000,54.619373,8211300
2003-05-06,85.510002,86.580002,85.400002,85.989998,54.932400,9820100
2003-05-07,85.599998,86.459999,85.209999,85.860001,54.849335,8495000
2003-05-08,85.029999,85.949997,84.870003,85.129997,54.382984,8723100
2003-05-09,85.360001,86.290001,85.199997,86.169998,55.047401,6890700
2003-05-12,85.949997,87.589996,85.809998,87.339996,55.794769,8109500
2003-05-13,87.029999,87.389999,86.610001,87.040001,55.603134,6891200
2003-05-14,87.379997,87.540001,86.320000,86.839996,55.475372,7835600
2003-05-15,87.199997,87.699997,86.660004,87.320000,55.782028,7470100
2003-05-16,87.089996,87.599998,86.529999,86.989998,55.655964,7413900
2003-05-19,86.279999,87.150002,84.900002,85.169998,54.491577,9799700
2003-05-20,85.370003,85.650002,84.250000,85.070000,54.427551,10805100
2003-05-21,84.900002,85.430000,84.510002,85.199997,54.510754,8288500
2003-05-22,85.470001,86.449997,85.279999,86.040001,55.048195,6992800
2003-05-23,85.989998,86.430000,85.610001,86.230003,55.169693,4639700
2003-05-27,85.720001,88.169998,85.599998,87.870003,56.219048,10004400
2003-05-28,88.169998,88.750000,87.910004,88.000000,56.302132,6343200
2003-05-29,88.250000,88.900002,87.050003,87.400002,55.918259,8634400
2003-05-30,87.769997,88.980003,87.709999,88.839996,56.839634,7883900
2003-06-02,89.410004,90.910004,89.050003,89.339996,57.159500,9531700
2003-06-03,89.050003,89.690002,88.800003,89.550003,57.293896,7868800
2003-06-04,89.440002,90.910004,89.339996,90.709999,58.036060,8728600
2003-06-05,90.129997,90.769997,89.940002,90.739998,58.055183,7943400
2003-06-06,91.470001,92.489998,90.750000,90.870003,58.138401,10657300
2003-06-09,90.410004,90.940002,89.699997,90.230003,57.728912,7852500
2003-06-10,90.489998,91.099998,90.160004,91.029999,58.240776,6330500
2003-06-11,91.010002,92.230003,90.739998,92.110001,58.931736,8546800
2003-06-12,92.610001,92.699997,91.500000,92.430000,59.136486,8582500
2003-06-13,92.400002,92.529999,91.050003,91.580002,58.592575,6188100
2003-06-16,91.980003,93.559998,91.809998,93.500000,59.821106,8098900
2003-06-17,93.839996,93.949997,93.010002,93.459999,59.795475,7674800
2003-06-18,92.989998,93.699997,92.629997,93.260002,59.667484,7920100
2003-06-19,93.300003,93.510002,91.839996,92.120003,58.938160,9831000
2003-06-20,92.669998,92.870003,91.800003,91.839996,58.914391,8022600
2003-06-23,91.839996,91.889999,90.489998,90.900002,58.311417,11290200
2003-06-24,90.610001,91.559998,90.580002,91.190002,58.497448,9751300
2003-06-25,91.110001,91.730003,90.080002,90.089996,57.791832,9713500
2003-06-26,90.209999,91.110001,90.019997,90.830002,58.266506,7084700
2003-06-27,90.860001,91.199997,89.779999,89.870003,57.650700,7029600
2003-06-30,90.370003,90.779999,89.790001,89.910004,57.676327,5865400
2003-07-01,89.589996,90.669998,88.849998,90.580002,58.106125,7580100
2003-07-02,90.809998,91.680000,90.720001,91.660004,58.798916,4518100
2003-07-03,91.000000,91.669998,90.250000,90.699997,58.183121,3271500
2003-07-07,91.599998,92.800003,91.599998,92.360001,59.247990,6733800
2003-07-08,92.059998,92.550003,91.760002,92.459999,59.312157,4683200
2003-07-09,92.169998,92.489998,91.230003,91.830002,58.907974,7519700
2003-07-10,91.239998,91.339996,90.110001,90.589996,58.112514,7534400
2003-07-11,90.690002,91.690002,90.669998,91.389999,58.625778,4634600
2003-07-14,92.570000,93.000000,91.500000,91.849998,58.920860,6303200
2003-07-15,92.410004,92.500000,91.070000,91.589996,58.754005,6847200
2003-07-16,91.809998,91.809998,90.570000,91.279999,58.555233,6340400
2003-07-17,90.699997,91.339996,90.389999,90.720001,58.195969,8581700
2003-07-18,91.089996,91.959999,90.800003,91.830002,58.991226,6411800
2003-07-21,91.809998,91.879997,90.800003,91.150002,58.554405,8945900
2003-07-22,91.320000,91.940002,90.449997,91.660004,58.882030,8465700
2003-07-23,91.820000,92.169998,91.059998,92.059998,59.138966,5297200
2003-07-24,92.680000,92.970001,91.150002,91.239998,58.612259,6703400
2003-07-25,91.379997,92.930000,90.919998,92.910004,59.685017,8848600
2003-07-28,93.059998,93.150002,92.400002,92.660004,59.524403,5665800
2003-07-29,92.860001,93.029999,91.739998,92.269997,59.273918,5964800
2003-07-30,92.480003,92.580002,91.750000,92.160004,59.203205,5326400
2003-07-31,92.910004,93.769997,92.300003,92.470001,59.402382,10218800
2003-08-01,92.489998,92.550003,91.500000,91.790001,58.965561,6744800
2003-08-04,91.599998,92.239998,90.599998,91.940002,59.061890,7649300
2003-08-05,91.760002,92.050003,90.029999,90.029999,57.834900,5980900
2003-08-06,90.410004,91.500000,90.099998,90.660004,58.239643,9097500
2003-08-07,90.800003,91.550003,90.430000,91.550003,58.811371,6172200
2003-08-08,91.779999,92.199997,91.449997,92.190002,59.222485,4950100
2003-08-11,92.050003,92.660004,91.599998,92.440002,59.383060,5897700
2003-08-12,92.470001,93.389999,92.209999,93.250000,59.903477,5578600
2003-08-13,93.500000,93.650002,92.550003,93.029999,59.762131,7474500
2003-08-14,93.050003,93.580002,92.410004,93.099998,59.807095,6255900
2003-08-15,93.150002,93.519997,92.900002,93.330002,60.034813,3955800
2003-08-18,93.720001,94.389999,93.540001,94.279999,60.645874,5725200
2003-08-19,94.370003,94.610001,93.620003,94.489998,60.780949,7069200
2003-08-20,93.940002,94.489998,93.839996,94.180000,60.581573,5287000
2003-08-21,94.589996,95.050003,94.099998,94.440002,60.748802,6866500
2003-08-22,95.160004,95.239998,93.650002,93.709999,60.279190,5891900
2003-08-25,93.519997,94.000000,93.010002,93.480003,60.131290,4386600
2003-08-26,93.110001,93.839996,92.550003,93.599998,60.208492,5630500
2003-08-27,93.459999,93.709999,93.250000,93.529999,60.163422,3113800
2003-08-28,93.750000,94.169998,92.809998,93.970001,60.446449,5054100
2003-08-29,93.769997,94.449997,93.690002,94.410004,60.729462,4475200
2003-09-02,94.260002,95.599998,94.070000,95.459999,61.404892,6002600
2003-09-03,95.610001,96.230003,95.360001,96.019997,61.765156,5565500
2003-09-04,95.910004,96.489998,95.650002,96.209999,61.887413,4861500
2003-09-05,95.690002,95.949997,94.860001,95.379997,61.353432,7304100
2003-09-08,95.669998,96.239998,95.309998,96.120003,61.829441,3895200
2003-09-09,95.779999,95.989998,95.150002,95.449997,61.398499,4283000
2003-09-10,95.089996,95.250000,94.209999,94.680000,60.903202,7627700
2003-09-11,94.739998,95.339996,94.529999,94.970001,61.089756,6201700
2003-09-12,94.550003,95.199997,94.099998,95.050003,61.141171,5043100
2003-09-15,95.129997,95.209999,94.250000,94.830002,60.999660,3837800
2003-09-16,94.949997,96.050003,94.910004,96.000000,61.752304,4994100
2003-09-17,96.019997,96.239998,95.709999,95.949997,61.720112,4179700
2003-09-18,95.980003,96.949997,95.699997,96.949997,62.363407,5946100
2003-09-19,96.730003,96.989998,96.209999,96.470001,62.180321,4988400
2003-09-22,95.720001,95.849998,95.139999,95.559998,61.593788,6260600
2003-09-23,95.620003,95.980003,95.160004,95.769997,61.729149,5297100
2003-09-24,95.889999,96.089996,94.309998,94.440002,60.871861,6193900
2003-09-25,94.570000,94.739998,93.220001,93.250000,60.104839,7249000
2003-09-26,93.620003,93.739998,93.129997,93.300003,60.137009,6563600
2003-09-29,93.510002,94.110001,93.050003,93.919998,60.536682,6895700
2003-09-30,93.739998,93.739998,92.419998,93.129997,60.027512,7710900
2003-10-01,93.419998,94.879997,93.320000,94.809998,61.110374,6855900
2003-10-02,94.570000,95.290001,94.449997,95.190002,61.355278,6458500
2003-10-03,96.320000,96.860001,95.699997,95.919998,61.825871,6949100
2003-10-06,96.010002,96.440002,95.769997,96.199997,62.006310,3654400
2003-10-07,95.800003,96.699997,95.550003,96.690002,62.322140,6654000
2003-10-08,96.739998,96.919998,96.129997,96.730003,62.347897,4543600
2003-10-09,97.449997,97.900002,96.650002,97.139999,62.612194,6368000
2003-10-10,97.080002,97.339996,96.779999,97.290001,62.708874,2693400
2003-10-13,97.500000,98.019997,97.459999,97.900002,63.102039,4450500
2003-10-14,97.800003,98.370003,97.540001,98.360001,63.398552,4614600
2003-10-15,98.800003,98.830002,97.849998,98.220001,63.308277,5040900
2003-10-16,97.680000,98.500000,97.550003,98.180000,63.282505,7649400
2003-10-17,98.250000,98.370003,97.139999,97.300003,62.794617,6300000
2003-10-20,97.550003,98.000000,97.190002,97.970001,63.226986,4402000
2003-10-21,97.800003,97.970001,97.400002,97.599998,62.988178,4534400
2003-10-22,96.769997,96.959999,95.959999,96.209999,62.091164,6838900
2003-10-23,95.650002,96.500000,95.639999,95.949997,61.923367,6921600
2003-10-24,95.430000,96.180000,95.099998,96.180000,62.071785,6605300
2003-10-27,96.449997,96.769997,96.059998,96.290001,62.142792,3797100
2003-10-28,96.550003,97.730003,96.430000,97.629997,63.007584,5377400
2003-10-29,97.339996,98.019997,97.290001,97.870003,63.162453,4433100
2003-10-30,98.550003,98.599998,97.739998,98.300003,63.439995,7224500
2003-10-31,98.230003,98.550003,97.970001,98.029999,63.265697,5322700
2003-11-03,98.449997,99.150002,98.449997,98.510002,63.575493,5379000
2003-11-04,98.589996,98.900002,98.379997,98.580002,63.620659,4792700
2003-11-05,98.339996,98.809998,97.980003,98.559998,63.607819,4225700
2003-11-06,98.349998,98.959999,97.949997,98.930000,63.846550,5902800
2003-11-07,99.279999,99.349998,98.110001,98.110001,63.317326,4668600
2003-11-10,98.339996,98.500000,97.599998,97.809998,63.123711,4654200
2003-11-11,97.690002,97.930000,97.430000,97.620003,63.001125,3349600
2003-11-12,97.730003,98.949997,97.660004,98.800003,63.762653,6125700
2003-11-13,98.480003,98.910004,98.279999,98.720001,63.711018,4045600
2003-11-14,98.720001,99.309998,97.739998,97.970001,63.226986,6104900
2003-11-17,97.459999,97.709999,96.629997,97.540001,62.949474,5914800
2003-11-18,97.800003,97.900002,96.470001,96.599998,62.342880,4693200
2003-11-19,96.709999,97.529999,96.599998,97.379997,62.846214,4055300
2003-11-20,96.660004,97.699997,96.529999,96.540001,62.304108,6756700
2003-11-21,96.559998,96.620003,95.919998,96.489998,62.472458,4752900
2003-11-24,96.790001,97.650002,96.769997,97.470001,63.106956,4876800
2003-11-25,97.580002,98.070000,97.370003,97.680000,63.242943,5583100
2003-11-26,98.080002,98.150002,97.150002,97.900002,63.385361,4061200
2003-11-28,97.860001,98.160004,97.760002,98.080002,63.501915,864400
2003-12-01,98.330002,99.160004,98.330002,99.099998,64.162285,5854300
2003-12-02,98.900002,99.040001,98.510002,98.750000,63.935631,3578100
2003-12-03,99.000000,99.589996,98.849998,98.949997,64.065239,6231600
2003-12-04,98.879997,99.519997,98.860001,99.449997,64.388924,6236600
2003-12-05,99.150002,99.330002,98.589996,98.800003,63.968075,5430200
2003-12-08,98.730003,99.849998,98.730003,99.809998,64.622002,5192800
2003-12-09,100.000000,100.150002,99.279999,99.440002,64.382423,9541200
2003-12-10,99.480003,99.769997,98.980003,99.599998,64.486023,5558100
2003-12-11,99.580002,100.430000,99.519997,100.379997,64.991051,6778500
2003-12-12,100.320000,100.769997,99.930000,100.629997,65.152946,6134200
2003-12-15,101.699997,101.779999,100.199997,100.449997,65.036407,7563800
2003-12-16,100.669998,101.559998,100.599998,101.500000,65.716209,5991500
2003-12-17,101.339996,101.860001,101.110001,101.860001,65.949242,4867400
2003-12-18,101.889999,102.830002,101.699997,102.809998,66.564339,10491800
2003-12-19,103.040001,103.070000,102.379997,102.739998,66.614250,10810400
2003-12-22,102.610001,103.629997,102.610001,103.610001,67.178391,6459300
2003-12-23,103.400002,103.870003,103.070000,103.459999,67.081146,7622800
2003-12-24,103.160004,103.440002,103.099998,103.199997,66.912521,3742600
2003-12-26,103.250000,103.519997,103.199997,103.269997,66.957886,2088500
2003-12-29,103.629997,104.750000,103.580002,104.680000,67.872131,6589900
2003-12-30,104.529999,104.739998,104.160004,104.330002,67.645203,5478200
2003-12-31,104.480003,104.739998,104.180000,104.570000,67.800804,5658100
2004-01-02,105.040001,105.470001,103.989998,104.370003,67.671089,8231300
2004-01-05,104.839996,105.629997,104.800003,105.580002,68.455658,6942600
2004-01-06,105.250000,105.660004,105.139999,105.500000,68.403793,7702700
2004-01-07,105.320000,105.580002,104.809998,105.550003,68.436165,6669400
2004-01-08,105.970001,106.059998,105.510002,106.010002,68.734467,7701000
2004-01-09,105.360001,105.730003,104.620003,104.690002,67.878654,9382200
2004-01-12,104.809998,105.199997,104.599998,105.169998,68.189835,7877100
2004-01-13,105.180000,105.279999,103.800003,104.500000,67.755348,8506600
2004-01-14,104.860001,105.739998,104.779999,105.669998,68.513985,6643000
2004-01-15,106.070000,106.120003,104.970001,105.959999,68.702026,9694800
2004-01-16,106.059998,106.160004,105.510002,106.120003,68.850563,8975200
2004-01-20,106.400002,106.400002,105.300003,105.459999,68.422348,8631500
2004-01-21,105.510002,106.639999,105.029999,106.300003,68.967400,9293800
2004-01-22,106.500000,106.750000,106.190002,106.489998,69.090668,6018200
2004-01-23,106.570000,106.589996,105.360001,105.860001,68.681931,6833100
2004-01-26,105.779999,107.230003,105.720001,107.180000,69.538345,7087700
2004-01-27,107.169998,107.220001,106.250000,106.290001,68.960930,5658700
2004-01-28,106.480003,106.779999,104.540001,105.070000,68.169403,7716700
2004-01-29,105.449997,105.449997,104.349998,105.080002,68.175858,12596700
2004-01-30,104.940002,105.230003,104.570000,105.080002,68.175858,8248200
2004-02-02,105.199997,105.860001,104.529999,105.300003,68.318588,6735300
2004-02-03,105.000000,105.449997,104.720001,105.150002,68.221275,3869100
2004-02-04,104.699997,105.440002,104.610001,104.779999,67.981255,8405900
2004-02-05,105.000000,105.440002,104.680000,105.129997,68.208336,5332700
2004-02-06,105.230003,106.150002,104.830002,106.010002,68.779228,6886500
2004-02-09,106.059998,106.419998,105.800003,106.120003,68.850563,3840300
2004-02-10,105.949997,106.559998,105.820000,106.250000,68.934944,3348600
2004-02-11,106.470001,107.779999,106.250000,107.400002,69.681076,6889000
2004-02-12,107.360001,107.580002,107.190002,107.300003,69.616173,3758000
2004-02-13,107.400002,107.669998,106.370003,106.699997,69.226875,4074800
2004-02-17,107.239998,107.660004,107.099998,107.510002,69.752464,2929300
2004-02-18,107.459999,107.589996,106.879997,107.169998,69.531845,4074000
2004-02-19,107.650002,107.919998,106.949997,107.099998,69.486389,6430900
2004-02-20,106.989998,107.000000,105.940002,106.419998,69.218468,9334700
2004-02-23,106.650002,106.680000,105.739998,106.230003,69.094925,7350700
2004-02-24,105.860001,106.529999,105.330002,105.830002,68.834717,7973900
2004-02-25,105.720001,106.330002,105.709999,106.190002,69.068871,4212700
2004-02-26,105.879997,106.250000,105.519997,105.940002,68.906265,4878100
2004-02-27,106.010002,106.660004,105.739998,106.070000,68.990814,5151000
2004-03-01,106.449997,107.089996,106.169998,106.959999,69.569725,5244100
2004-03-02,106.660004,106.830002,105.849998,106.099998,69.010338,7420700
2004-03-03,105.870003,106.260002,105.620003,106.029999,68.964828,5421600
2004-03-04,106.110001,106.220001,105.790001,105.889999,68.873772,4216400
2004-03-05,105.480003,106.690002,105.389999,106.199997,69.075378,6828600
2004-03-08,106.260002,106.540001,105.160004,105.190002,68.418411,3972000
2004-03-09,105.260002,105.379997,104.370003,104.639999,68.060699,8046900
2004-03-10,104.830002,104.900002,102.769997,102.830002,66.883461,10163100
2004-03-11,102.620003,103.470001,101.389999,101.500000,66.018364,14357500
2004-03-12,101.849998,102.660004,101.760002,102.500000,66.668800,8724500
2004-03-15,102.339996,102.349998,101.129997,101.449997,65.985863,9750500
2004-03-16,101.889999,102.360001,101.230003,102.139999,66.434631,8644400
2004-03-17,102.480003,103.550003,102.410004,103.260002,67.163086,6934900
2004-03-18,102.919998,103.529999,102.349998,103.309998,67.195641,9918500
2004-03-19,103.050003,103.279999,101.870003,101.940002,66.380379,7337600
2004-03-22,101.300003,101.320000,100.190002,100.720001,65.585938,9303500
2004-03-23,101.129997,101.430000,100.580002,100.650002,65.540337,8777700
2004-03-24,100.779999,101.209999,100.120003,100.709999,65.579430,8309600
2004-03-25,101.199997,102.370003,100.989998,102.160004,66.523613,7684300
2004-03-26,102.099998,102.849998,101.870003,102.199997,66.549667,5376500
2004-03-29,102.900002,103.620003,102.860001,103.519997,67.409218,6766500
2004-03-30,103.349998,104.059998,103.199997,104.000000,67.721779,4685000
2004-03-31,103.900002,104.209999,103.290001,103.919998,67.669655,6973100
2004-04-01,103.599998,104.370003,103.559998,104.080002,67.773872,7655300
2004-04-02,105.150002,105.239998,104.400002,104.959999,68.346886,7605000
2004-04-05,104.940002,105.809998,104.769997,105.660004,68.802773,3395500
2004-04-06,105.300003,105.910004,105.199997,105.639999,68.789696,3779800
2004-04-07,105.650002,105.669998,104.839996,105.300003,68.568283,5364600
2004-04-08,105.919998,105.949997,104.099998,104.690002,68.171074,5463200
2004-04-12,104.879997,105.470001,104.860001,105.309998,68.574783,3299300
2004-04-13,105.699997,105.790001,103.820000,103.839996,67.617615,6847900
2004-04-14,103.459999,104.360001,103.330002,104.220001,67.865074,8778900
2004-04-15,104.220001,104.529999,103.400002,103.879997,67.643616,7101300
2004-04-16,104.260002,104.750000,103.860001,104.660004,68.190292,5904400
2004-04-19,104.419998,104.669998,104.099998,104.470001,68.066475,3748300
2004-04-20,104.769997,104.989998,102.849998,103.029999,67.128273,6431100
2004-04-21,103.199997,103.500000,102.599998,103.300003,67.304184,8370700
2004-04-22,103.199997,105.169998,103.120003,104.809998,68.288055,9166100
2004-04-23,104.750000,105.010002,104.279999,104.919998,68.359673,4820600
2004-04-26,104.930000,105.339996,104.360001,104.949997,68.379234,3700700
2004-04-27,104.919998,105.589996,104.750000,105.059998,68.450920,5690900
2004-04-28,104.750000,104.750000,103.500000,103.769997,67.610413,8846500
2004-04-29,103.820000,104.269997,102.349998,103.059998,67.147827,11963400
2004-04-30,103.300003,103.550003,102.349998,102.349998,66.685234,6158900
2004-05-03,102.669998,103.519997,102.660004,103.300003,67.304184,6128000
2004-05-04,103.360001,104.139999,102.879997,103.129997,67.193428,7694500
2004-05-05,103.449997,103.720001,103.110001,103.459999,67.408409,3496600
2004-05-06,102.820000,103.180000,101.910004,102.599998,66.848114,9045900
2004-05-07,102.070000,103.029999,101.150002,101.150002,65.903381,8867700
2004-05-10,100.610001,101.000000,99.519997,99.910004,65.095451,17582000
2004-05-11,100.459999,100.650002,100.000000,100.239998,65.310471,8772500
2004-05-12,100.120003,101.040001,98.809998,100.989998,65.799126,16597400
2004-05-13,100.320000,101.080002,99.989998,100.230003,65.303963,10827100
2004-05-14,100.199997,101.000000,99.720001,100.449997,65.447273,8797800
2004-05-17,99.500000,99.970001,98.989998,99.559998,64.867393,6814900
2004-05-18,99.849998,100.239998,99.599998,99.970001,65.134567,6481600
2004-05-19,100.820000,101.400002,99.650002,99.699997,64.958649,8893400
2004-05-20,99.879997,100.150002,99.419998,100.019997,65.167084,8190900
2004-05-21,99.949997,100.529999,99.550003,99.800003,65.218140,6336900
2004-05-24,100.419998,100.629997,99.419998,99.860001,65.257339,6829100
2004-05-25,99.580002,101.349998,99.260002,101.269997,66.178680,9302200
2004-05-26,101.000000,101.449997,100.860001,101.349998,66.231010,6353700
2004-05-27,101.699997,102.370003,101.680000,102.300003,66.851799,5972800
2004-05-28,102.209999,102.300003,101.839996,102.180000,66.773392,4535500
2004-06-01,101.910004,102.269997,101.459999,102.160004,66.760353,5099400
